date,total_confirmed,confirmed,total_recover,recover,total_death,death,total_active,active
2020-03-01,0,0,0,0,0,0,0,0
2020-03-10,0,0,0,0,0,0,0,0
2020-03-19,0,0,0,0,0,0,0,0
2020-03-28,1,1,0,0,0,0,1,1
2020-04-06,4,3,0,0,0,0,4,3
2020-04-15,13,9,1,1,0,0,12,8
2020-04-24,31,18,1,0,0,0,30,18
2020-05-03,64,33,3,2,0,0,61,31
2020-05-12,88,24,6,3,0,0,82,21
2020-05-21,96,8,15,9,0,0,81,-1
2020-05-30,102,6,27,12,0,0,75,-6
2020-06-08,107,5,45,18,0,0,62,-13
2020-06-17,113,6,66,21,0,0,47,-15
2020-06-26,116,3,77,11,0,0,39,-8
2020-07-05,121,5,81,4,1,1,39,0
2020-07-14,0,0,0,0,0,0,0,0
