date,total_confirmed,confirmed,total_recover,recover,total_death,death,total_active,active
2020-03-01,0,0,0,0,0,0,0,0
2020-03-10,0,0,0,0,0,0,0,0
2020-03-19,4,4,0,0,0,0,4,4
2020-03-28,5,1,0,0,0,0,5,1
2020-04-06,5,0,3,3,0,0,2,-3
2020-04-15,7,2,3,0,1,1,3,1
2020-04-24,11,4,6,3,1,0,4,1
2020-05-03,17,6,12,6,1,0,4,0
2020-05-12,18,1,15,3,1,0,2,-2
2020-05-21,20,2,17,2,1,0,2,0
2020-05-30,20,0,18,1,1,0,1,-1
2020-06-08,27,7,20,2,1,0,6,5
2020-06-17,66,39,20,0,2,1,44,38
2020-06-26,87,21,31,11,3,1,53,9
2020-07-05,106,19,63,32,4,1,39,-14
2020-07-14,0,0,0,0,0,0,0,0
