date,total_confirmed,confirmed,total_recover,recover,total_death,death,total_active,active
2020-03-01,0,0,0,0,0,0,0,0
2020-03-04,0,0,0,0,0,0,0,0
2020-03-07,0,0,0,0,0,0,0,0
2020-03-10,0,0,0,0,0,0,0,0
2020-03-13,0,0,0,0,0,0,0,0
2020-03-18,1,1,0,0,1,1,0,0
2020-03-21,5,4,0,0,2,1,3,3
2020-03-24,9,4,0,0,3,1,6,3
2020-03-27,33,24,1,1,4,1,28,22
2020-03-30,66,33,3,2,8,4,55,27
2020-04-02,86,20,19,16,19,11,48,-7
2020-04-05,107,21,26,7,21,2,60,12
2020-04-08,127,20,29,3,27,6,71,11
2020-04-11,131,4,32,3,29,2,70,-1
2020-04-14,265,134,34,2,31,2,200,130
2020-04-17,291,26,51,17,39,8,201,1
2020-04-20,339,48,58,7,42,3,239,38
2020-04-23,527,188,70,12,45,3,412,173
2020-04-26,638,111,79,9,49,4,510,98
2020-04-29,700,62,106,27,52,3,542,32
2020-05-02,756,56,124,18,54,2,578,36
2020-05-05,836,80,153,29,55,1,628,50
2020-05-08,921,85,221,68,57,2,643,15
2020-05-11,968,47,235,14,60,3,673,30
2020-05-14,1055,87,237,2,61,1,757,84
2020-05-17,1146,91,242,5,61,0,843,86
2020-05-20,1181,35,248,6,61,0,872,29
2020-05-23,1277,96,250,2,61,0,966,94
2020-05-26,1304,27,270,20,61,0,973,7
2020-05-29,1339,35,327,57,61,0,951,-22
2020-06-01,1406,67,362,35,62,1,982,31
2020-06-04,1467,61,368,6,63,1,1036,54
2020-06-07,1603,136,419,51,91,28,1093,57
2020-06-10,1801,198,646,227,96,5,1059,-34
2020-06-13,1934,133,722,76,96,0,1116,57
2020-06-16,2219,285,804,82,114,18,1301,185
2020-06-19,2459,240,908,104,136,22,1415,114
2020-06-22,2705,246,984,76,137,1,1584,169
2020-06-25,2908,203,1040,56,143,6,1725,141
2020-06-28,3471,563,1069,29,143,0,2259,534
2020-07-01,3995,524,1364,295,164,21,2467,208
2020-07-04,4392,397,1559,195,198,34,2635,168
2020-07-07,4867,475,1705,146,232,34,2930,295
2020-07-10,5292,425,1976,271,265,33,3051,121
2020-07-13,5562,270,1997,21,283,18,3282,231
2020-07-16,6117,555,2297,300,297,14,3523,241
2020-07-19,6913,796,3140,843,323,26,3450,-73
2020-07-22,7698,785,3693,553,439,116,3566,116
2020-07-25,8307,609,4000,307,546,107,3761,195
2020-07-28,8796,489,4600,600,572,26,3624,-137
2020-07-31,9505,709,5293,693,617,45,3595,-29
2020-08-03,9816,311,5845,552,658,41,3313,-282
2020-08-06,10140,324,6263,418,694,36,3183,-130
2020-08-09,10600,460,6586,323,716,22,3298,115
2020-08-12,10933,333,6965,379,744,28,3224,-74
2020-08-15,11460,527,7180,215,772,28,3508,284
2020-08-18,11782,322,7379,199,794,22,3609,101
2020-08-21,12177,395,7743,364,811,17,3623,14
2020-08-24,12617,440,8057,314,842,31,3718,95
2020-08-27,13214,597,8555,498,930,88,3729,11
2020-08-30,13774,560,8858,303,983,53,3933,204
2020-09-02,14417,643,9287,429,1036,53,4094,161
2020-09-05,15107,690,9828,541,1069,33,4210,116
2020-09-08,15841,734,10322,494,1089,20,4430,220
2020-09-09,16122,281,10484,162,1099,10,4539,109
