date,total_confirmed,confirmed,total_recover,recover,total_death,death,total_active,active
2020-03-01,0,0,0,0,0,0,0,0
2020-03-04,0,0,0,0,0,0,0,0
2020-03-07,0,0,0,0,0,0,0,0
2020-03-10,0,0,0,0,0,0,0,0
2020-03-13,0,0,0,0,0,0,0,0
2020-03-16,0,0,0,0,0,0,0,0
2020-03-19,0,0,0,0,0,0,0,0
2020-03-22,0,0,0,0,0,0,0,0
2020-03-27,4,4,0,0,0,0,4,4
2020-03-30,5,1,0,0,0,0,5,1
2020-04-02,5,0,0,0,0,0,5,0
2020-04-05,5,0,0,0,0,0,5,0
2020-04-08,5,0,0,0,0,0,5,0
2020-04-11,5,0,1,1,0,0,4,-1
2020-04-14,5,0,3,2,0,0,2,-2
2020-04-17,5,0,3,0,0,0,2,0
2020-04-20,7,2,3,0,0,0,4,2
2020-04-23,7,0,3,0,1,1,3,-1
2020-04-26,9,2,3,0,1,0,5,2
2020-04-29,9,0,6,3,1,0,2,-3
2020-05-02,11,2,6,0,1,0,4,2
2020-05-05,12,1,8,2,1,0,3,-1
2020-05-08,17,5,11,3,1,0,5,2
2020-05-11,17,0,12,1,1,0,4,-1
2020-05-14,17,0,13,1,1,0,3,-1
2020-05-17,18,1,15,2,1,0,2,-1
2020-05-20,18,0,15,0,1,0,2,0
2020-05-23,19,1,17,2,1,0,1,-1
2020-05-26,19,0,17,0,1,0,1,0
2020-05-29,20,1,17,0,1,0,2,1
2020-06-01,20,0,17,0,1,0,2,0
2020-06-04,20,0,18,1,1,0,1,-1
2020-06-07,20,0,18,0,1,0,1,0
2020-06-10,22,2,18,0,1,0,3,2
2020-06-13,22,0,19,1,1,0,2,-1
2020-06-16,27,5,20,1,1,0,6,4
2020-06-19,38,11,20,0,2,1,16,10
2020-06-22,49,11,20,0,2,0,27,11
2020-06-25,66,17,20,0,2,0,44,17
2020-06-28,79,13,25,5,2,0,52,8
2020-07-01,86,7,31,6,3,1,52,0
2020-07-04,87,1,31,0,3,0,53,1
2020-07-07,88,1,42,11,3,0,43,-10
2020-07-10,90,2,59,17,3,0,28,-15
2020-07-13,106,16,63,4,5,2,38,10
2020-07-16,140,34,65,2,8,3,67,29
2020-07-19,146,6,65,0,9,1,72,5
2020-07-22,151,5,76,11,9,0,66,-6
2020-07-25,168,17,91,15,10,1,67,1
2020-07-28,193,25,91,0,10,0,92,25
2020-07-31,410,217,91,0,12,2,307,215
2020-08-03,433,23,91,0,17,5,325,18
2020-08-06,483,50,91,0,18,1,374,49
2020-08-09,580,97,91,0,19,1,470,96
2020-08-12,748,168,191,100,21,2,536,66
2020-08-15,865,117,191,0,26,5,648,112
2020-08-18,1069,204,191,0,28,2,850,202
2020-08-21,1141,72,191,0,30,2,920,70
2020-08-24,1241,100,191,0,35,5,1015,95
2020-08-25,0,0,0,0,0,0,0,0
