date,total_confirmed,confirmed,total_recover,recover,total_death,death,total_active,active
2020-03-01,0,0,0,0,0,0,0,0
2020-03-06,1,1,0,0,0,0,1,1
2020-03-09,2,1,0,0,0,0,2,1
2020-03-12,2,0,0,0,1,1,1,-1
2020-03-15,5,3,0,0,1,0,4,3
2020-03-18,6,1,0,0,2,1,4,0
2020-03-21,6,0,0,0,4,2,2,-2
2020-03-24,6,0,1,1,4,0,1,-1
2020-03-27,31,25,2,1,4,0,25,24
2020-03-30,65,34,3,1,6,2,56,31
2020-04-02,97,32,8,5,15,9,74,18
2020-04-05,108,11,8,0,18,3,82,8
2020-04-08,142,34,9,1,20,2,113,31
2020-04-11,197,55,10,1,23,3,164,51
2020-04-14,207,10,11,1,24,1,172,8
2020-04-17,231,24,12,1,34,10,185,13
2020-04-20,274,43,18,6,34,0,222,37
2020-04-23,278,4,29,11,34,0,215,-7
2020-04-26,312,34,33,4,38,4,241,26
2020-04-29,330,18,33,0,40,2,257,16
2020-05-02,369,39,34,1,40,0,295,38
2020-05-05,398,29,117,83,40,0,241,-54
2020-05-08,447,49,122,5,55,15,270,29
2020-05-11,485,38,146,24,55,0,284,14
2020-05-14,537,52,158,12,56,1,323,39
2020-05-17,589,52,159,1,60,4,370,47
2020-05-20,642,53,162,3,61,1,419,49
2020-05-23,710,68,172,10,65,4,473,54
2020-05-26,749,39,178,6,65,0,506,33
2020-05-29,786,37,217,39,68,3,501,-5
2020-06-01,810,24,251,34,68,0,491,-10
2020-06-04,905,95,279,28,68,0,558,67
2020-06-07,975,70,370,91,70,2,535,-23
2020-06-10,1035,60,401,31,72,2,562,27
2020-06-13,1169,134,418,17,78,6,673,111
2020-06-16,1219,50,486,68,78,0,655,-18
2020-06-19,1272,53,539,53,78,0,655,0
2020-06-22,1305,33,571,32,78,0,656,1
2020-06-25,1353,48,591,20,78,0,684,28
2020-06-28,1389,36,629,38,78,0,682,-2
2020-07-01,1415,26,661,32,78,0,676,-6
2020-07-04,1461,46,944,283,78,0,439,-237
2020-07-07,1486,25,953,9,79,1,454,15
2020-07-10,1522,36,1011,58,80,1,431,-23
2020-07-13,1553,31,1096,85,80,0,377,-54
2020-07-16,1583,30,1158,62,81,1,344,-33
2020-07-19,1619,36,1185,27,83,2,351,7
2020-07-22,1639,20,1227,42,84,1,328,-23
2020-07-25,1666,27,1244,17,84,0,338,10
2020-07-28,1699,33,1283,39,86,2,330,-8
2020-07-31,1777,78,1354,71,89,3,334,4
2020-08-03,1833,56,1410,56,91,2,332,-2
2020-08-06,1921,88,1455,45,93,2,373,41
2020-08-09,2001,80,1474,19,95,2,432,59
2020-08-12,2092,91,1502,28,97,2,493,61
2020-08-15,2183,91,1580,78,98,1,505,12
2020-08-18,2306,123,1624,44,100,2,582,77
2020-08-21,2412,106,1699,75,100,0,613,31
2020-08-24,2547,135,1791,92,102,2,654,41
2020-08-25,0,0,0,0,0,0,0,0
