zone,last_update,value,percentage,population
KEPULAUAN_RIAU,2020-08-05,99.23,,
JAMBI,2020-08-05,97.44,,
ACEH,2020-08-06,96.49,,
SUMATERA_BARAT,2020-08-06,77.10,,
RIAU,2020-08-06,71.79,,
SULAWESI_BARAT,2020-08-06,52.38,,
SULAWESI_TENGAH,2020-08-05,50.00,,
DAERAH_ISTIMEWA_YOGYAKARTA,2020-08-06,44.50,,
JAWA_BARAT,2020-08-06,43.59,,
LAMPUNG,2020-08-06,43.18,,
KALIMANTAN_TIMUR,2020-08-06,36.73,,
NUSA_TENGGARA_BARAT,2020-08-06,36.63,,
MALUKU,2020-08-06,35.94,,
SULAWESI_SELATAN,2020-08-06,33.33,,
BENGKULU,2020-08-06,26.92,,
DKI_JAKARTA,2020-08-06,22.82,,
SULAWESI_UTARA,2020-08-06,21.67,,
PAPUA_BARAT,2020-08-06,16.13,,
BANTEN,2020-08-06,15.17,,
PAPUA,2020-08-06,14.04,,
KALIMANTAN_SELATAN,2020-08-06,12.99,,
NATIONAL,2020-08-08,12.64,,
KALIMANTAN_TENGAH,2020-08-06,5.78,,
SUMATERA_UTARA,2020-08-06,1.85,,
GORONTALO,2020-08-06,-8.41,,
JAWA_TIMUR,2020-08-06,-19.44,,
SULAWESI_TENGGARA,2020-08-06,-21.30,,
KALIMANTAN_BARAT,2020-08-06,-23.08,,
SUMATERA_SELATAN,2020-08-06,-25.58,,
JAWA_TENGAH,2020-08-06,-29.08,,
BALI,2020-08-06,-33.80,,
KEPULAUAN_BANGKA_BELITUNG,2020-08-05,-125.00,,
NUSA_TENGGARA_TIMUR,2020-08-05,-171.43,,
KALIMANTAN_UTARA,2020-08-06,-363.64,,
MALUKU_UTARA,2020-08-06,-903.85,,
