date,total_confirmed,confirmed,total_recover,recover,total_death,death,total_active,active
2020-03-01,9,9,0,0,1,1,8,8
2020-03-07,9,0,4,4,5,4,0,-8
2020-03-13,18,9,8,4,15,10,-5,-5
2020-03-19,20,2,22,14,41,26,-43,-38
2020-03-25,270,250,37,15,78,37,155,198
2020-03-31,657,387,49,12,118,40,490,335
2020-04-06,1433,776,80,31,203,85,1150,660
2020-04-12,2284,851,176,96,273,70,1835,685
2020-04-18,2953,669,283,107,291,18,2379,544
2020-04-24,3502,549,392,109,332,41,2778,399
2020-04-30,4056,554,651,259,369,37,3036,258
2020-05-06,4644,588,757,106,398,29,3489,453
2020-05-12,5356,712,1239,482,418,20,3699,210
2020-05-18,5898,542,1506,267,465,47,3927,228
2020-05-24,6508,610,1685,179,473,8,4350,423
2020-05-30,7131,623,2553,868,488,15,4090,-260
2020-06-05,7968,837,3464,911,499,11,4005,-85
2020-06-11,8668,700,4278,814,522,23,3868,-137
2020-06-17,9548,880,5077,799,566,44,3905,37
2020-06-23,10568,1020,5826,749,604,38,4138,233
2020-06-29,11653,1085,7337,1511,623,19,3693,-445
2020-07-05,13219,1566,8786,1449,651,28,3782,89
2020-07-11,14299,1080,9369,583,677,26,4253,471
