date,total_confirmed,confirmed,total_recover,recover,total_death,death,total_active,active
2020-03-01,0,0,0,0,0,0,0,0
2020-03-07,0,0,0,0,0,0,0,0
2020-03-13,0,0,0,0,0,0,0,0
2020-03-19,0,0,0,0,0,0,0,0
2020-03-25,7,7,0,0,1,1,6,6
2020-03-31,10,3,0,0,3,2,7,1
2020-04-06,19,9,4,4,5,2,10,3
2020-04-12,25,6,4,0,5,0,16,6
2020-04-18,37,12,6,2,5,0,26,10
2020-04-24,45,8,13,7,5,0,27,1
2020-04-30,54,9,14,1,5,0,35,8
2020-05-06,65,11,19,5,7,2,39,4
2020-05-12,66,1,23,4,8,1,35,-4
2020-05-18,105,39,40,17,8,0,57,22
2020-05-24,131,26,47,7,11,3,73,16
2020-05-30,139,8,80,33,11,0,48,-25
2020-06-05,149,10,102,22,11,0,36,-12
2020-06-11,165,16,110,8,12,1,43,7
2020-06-17,180,15,121,11,12,0,47,4
2020-06-23,187,7,141,20,12,0,34,-13
2020-06-29,192,5,147,6,12,0,33,-1
2020-07-05,204,12,157,10,12,0,35,2
2020-07-11,208,4,161,4,12,0,35,0
