date,total_confirmed,confirmed,total_recover,recover,total_death,death,total_active,active
2020-03-01,0,0,0,0,0,0,0,0
2020-03-07,0,0,0,0,0,0,0,0
2020-03-13,0,0,0,0,0,0,0,0
2020-03-19,0,0,0,0,0,0,0,0
2020-03-30,2,2,0,0,0,0,2,2
2020-04-05,2,0,0,0,0,0,2,0
2020-04-11,2,0,0,0,0,0,2,0
2020-04-17,5,3,0,0,0,0,5,3
2020-04-23,13,8,0,0,0,0,13,8
2020-04-29,37,24,0,0,0,0,37,24
2020-05-05,49,12,0,0,0,0,49,12
2020-05-11,70,21,2,2,0,0,68,19
2020-05-17,105,35,5,3,0,0,100,32
2020-05-23,129,24,19,14,1,1,109,9
2020-05-29,158,29,42,23,1,0,115,6
2020-06-04,173,15,57,15,1,0,115,0
2020-06-10,191,18,84,27,1,0,106,-9
2020-06-16,212,21,94,10,2,1,116,10
2020-06-22,224,12,128,34,2,0,94,-22
2020-06-28,236,12,152,24,2,0,82,-12
2020-07-04,253,17,171,19,3,1,79,-3
2020-07-10,276,23,187,16,3,0,86,7
2020-07-12,286,10,193,6,3,0,90,4
