date,total_confirmed,confirmed,total_recover,recover,total_death,death,total_active,active
2020-03-01,0,0,0,0,0,0,0,0
2020-03-07,0,0,0,0,0,0,0,0
2020-03-13,0,0,0,0,0,0,0,0
2020-03-19,0,0,0,0,0,0,0,0
2020-03-25,0,0,0,0,0,0,0,0
2020-03-31,2,2,0,0,1,1,1,1
2020-04-06,4,2,0,0,1,0,3,2
2020-04-12,4,0,0,0,1,0,3,0
2020-04-18,8,4,1,1,1,0,6,3
2020-04-24,12,4,1,0,2,1,9,3
2020-04-30,12,0,1,0,2,0,9,0
2020-05-06,37,25,1,0,2,0,34,25
2020-05-12,65,28,1,0,2,0,62,28
2020-05-18,69,4,9,8,2,0,58,-4
2020-05-24,72,3,22,13,3,1,47,-11
2020-05-30,92,20,25,3,3,0,64,17
2020-06-05,92,0,47,22,4,1,41,-23
2020-06-11,104,12,63,16,6,2,35,-6
2020-06-17,116,12,72,9,9,3,35,0
2020-06-23,125,9,89,17,11,2,25,-10
2020-06-29,137,12,94,5,13,2,30,5
2020-07-05,158,21,101,7,16,3,41,11
2020-07-11,163,5,102,1,16,0,45,4
