date,total_confirmed,confirmed,total_recover,recover,total_death,death,total_active,active
2020-03-01,0,0,0,0,0,0,0,0
2020-03-07,0,0,0,0,0,0,0,0
2020-03-13,0,0,0,0,0,0,0,0
2020-03-19,0,0,0,0,0,0,0,0
2020-03-25,0,0,0,0,0,0,0,0
2020-03-31,0,0,0,0,0,0,0,0
2020-04-06,1,1,0,0,0,0,1,1
2020-04-12,4,3,0,0,0,0,4,3
2020-04-18,7,3,0,0,1,1,6,2
2020-04-24,15,8,2,2,1,0,12,6
2020-04-30,15,0,6,4,1,0,8,-4
2020-05-06,19,4,11,5,1,0,7,-1
2020-05-12,24,5,14,3,2,1,8,1
2020-05-18,49,25,18,4,2,0,29,21
2020-05-24,68,19,23,5,3,1,42,13
2020-05-30,121,53,30,7,6,3,85,43
2020-06-05,145,24,72,42,7,1,66,-19
2020-06-11,214,69,94,22,8,1,112,46
2020-06-17,230,16,145,51,8,0,77,-35
2020-06-23,243,13,201,56,8,0,34,-43
2020-06-29,269,26,227,26,11,3,31,-3
2020-07-05,316,47,229,2,17,6,70,39
2020-07-11,363,47,238,9,17,0,108,38
