date,total_confirmed,confirmed,total_recover,recover,total_death,death,total_active,active
2020-03-01,0,0,0,0,0,0,0,0
2020-03-07,0,0,0,0,0,0,0,0
2020-03-13,0,0,0,0,0,0,0,0
2020-03-19,0,0,0,0,0,0,0,0
2020-03-25,0,0,0,0,0,0,0,0
2020-03-31,4,4,0,0,0,0,4,4
2020-04-06,23,19,2,2,2,2,19,15
2020-04-12,49,26,2,0,2,0,45,26
2020-04-18,113,64,13,11,4,2,96,51
2020-04-24,228,115,31,18,4,0,193,97
2020-04-30,282,54,46,15,4,0,232,39
2020-05-06,329,47,105,59,6,2,218,-14
2020-05-12,369,40,200,95,7,1,162,-56
2020-05-18,472,103,227,27,8,1,237,75
2020-05-24,588,116,276,49,10,2,302,65
2020-05-30,703,115,299,23,17,7,387,85
2020-06-05,855,152,404,105,28,11,423,36
2020-06-11,955,100,623,219,35,7,297,-126
2020-06-17,1065,110,734,111,45,10,286,-11
2020-06-23,1197,132,802,68,59,14,336,50
2020-06-29,1309,112,865,63,64,5,380,44
2020-07-05,1478,169,938,73,74,10,466,86
2020-07-11,1571,93,987,49,81,7,503,37
