zone,last_update,value,percentage,population
MALUKU_UTARA,2020-08-06,256.96,,
JAWA_BARAT,2020-08-06,149.16,,
BALI,2020-08-06,141.14,,
KALIMANTAN_SELATAN,2020-08-06,127.49,,
NUSA_TENGGARA_TIMUR,2020-08-05,126.67,,
JAWA_TIMUR,2020-08-06,119.50,,
JAWA_TENGAH,2020-08-06,115.27,,
SULAWESI_TENGGARA,2020-08-06,115.06,,
SUMATERA_SELATAN,2020-08-06,110.53,,
PAPUA_BARAT,2020-08-06,107.55,,
SULAWESI_SELATAN,2020-08-06,104.90,,
NATIONAL,2020-08-07,91.49,,
KALIMANTAN_TENGAH,2020-08-06,85.71,,
SUMATERA_UTARA,2020-08-06,83.79,,
BANTEN,2020-08-06,81.99,,
KEPULAUAN_BANGKA_BELITUNG,2020-08-05,81.25,,
KALIMANTAN_UTARA,2020-08-06,76.71,,
GORONTALO,2020-08-06,73.12,,
SULAWESI_UTARA,2020-08-06,72.34,,
MALUKU,2020-08-06,71.09,,
LAMPUNG,2020-08-06,69.81,,
DKI_JAKARTA,2020-08-06,62.83,,
KALIMANTAN_TIMUR,2020-08-06,61.02,,
NUSA_TENGGARA_BARAT,2020-08-06,58.21,,
SULAWESI_TENGAH,2020-08-05,57.89,,
PAPUA,2020-08-06,55.60,,
DAERAH_ISTIMEWA_YOGYAKARTA,2020-08-06,50.15,,
RIAU,2020-08-06,46.86,,
KALIMANTAN_BARAT,2020-08-06,45.71,,
BENGKULU,2020-08-06,42.22,,
SUMATERA_BARAT,2020-08-06,40.21,,
SULAWESI_BARAT,2020-08-06,36.17,,
JAMBI,2020-08-05,15.79,,
KEPULAUAN_RIAU,2020-08-05,13.25,,
ACEH,2020-08-06,4.31,,
