zone,last_update,value,percentage,population
KEPULAUAN_BANGKA_BELITUNG,2020-09-21,316.67,,
NUSA_TENGGARA_TIMUR,2020-09-20,294.74,,
KALIMANTAN_SELATAN,2020-09-21,164.49,,
JAWA_TENGAH,2020-09-21,126.11,,
ACEH,2020-09-21,122.81,,
KALIMANTAN_BARAT,2020-09-21,121.88,,
JAWA_TIMUR,2020-09-21,109.14,,
BALI,2020-09-21,100.00,,
KALIMANTAN_UTARA,2020-09-21,100.00,,
DKI_JAKARTA,2020-09-21,97.70,,
SULAWESI_UTARA,2020-09-21,89.41,,
SUMATERA_UTARA,2020-09-21,84.59,,
NATIONAL,2020-09-21,81.27,,
JAWA_BARAT,2020-09-21,77.31,,
SUMATERA_SELATAN,2020-09-21,67.31,,
SULAWESI_BARAT,2020-09-21,66.67,,
KALIMANTAN_TIMUR,2020-09-21,64.76,,
SUMATERA_BARAT,2020-09-21,57.17,,
KALIMANTAN_TENGAH,2020-09-21,55.08,,
SULAWESI_SELATAN,2020-09-21,53.14,,
PAPUA_BARAT,2020-09-21,48.84,,
NUSA_TENGGARA_BARAT,2020-09-21,46.39,,
MALUKU,2020-09-21,44.76,,
GORONTALO,2020-09-21,41.67,,
BENGKULU,2020-09-20,34.62,,
DAERAH_ISTIMEWA_YOGYAKARTA,2020-09-21,34.62,,
SULAWESI_TENGGARA,2020-09-21,31.71,,
BANTEN,2020-09-21,25.47,,
RIAU,2020-09-21,23.92,,
JAMBI,2020-09-20,17.14,,
PAPUA,2020-09-21,15.25,,
LAMPUNG,2020-09-21,13.64,,
KEPULAUAN_RIAU,2020-09-21,11.97,,
SULAWESI_TENGAH,2020-09-21,3.12,,
MALUKU_UTARA,2020-09-21,0.00,,
