date,total_confirmed,confirmed,total_recover,recover,total_death,death,total_active,active
2020-03-01,0,0,0,0,0,0,0,0
2020-03-03,0,0,0,0,0,0,0,0
2020-03-05,0,0,0,0,0,0,0,0
2020-03-07,0,0,0,0,0,0,0,0
2020-03-09,0,0,0,0,0,0,0,0
2020-03-11,0,0,0,0,0,0,0,0
2020-03-13,0,0,0,0,0,0,0,0
2020-03-15,0,0,0,0,0,0,0,0
2020-03-17,0,0,0,0,0,0,0,0
2020-03-19,0,0,0,0,0,0,0,0
2020-03-21,0,0,0,0,0,0,0,0
2020-03-23,0,0,0,0,0,0,0,0
2020-03-26,1,1,0,0,0,0,1,1
2020-03-28,2,1,0,0,0,0,2,1
2020-03-30,2,0,0,0,0,0,2,0
2020-04-01,2,0,0,0,0,0,2,0
2020-04-03,4,2,0,0,2,2,2,0
2020-04-05,5,1,0,0,2,0,3,1
2020-04-07,5,0,2,2,2,0,1,-2
2020-04-09,5,0,2,0,2,0,1,0
2020-04-11,19,14,2,0,2,0,15,14
2020-04-13,19,0,2,0,3,1,14,-1
2020-04-15,22,3,2,0,3,0,17,3
2020-04-17,24,2,2,0,3,0,19,2
2020-04-19,27,3,2,0,3,0,22,3
2020-04-21,27,0,3,1,3,0,21,-1
2020-04-23,29,2,3,0,3,0,23,2
2020-04-25,36,7,3,0,3,0,30,7
2020-04-27,36,0,4,1,3,0,29,-1
2020-04-29,47,11,8,4,3,0,36,7
2020-05-01,47,0,11,3,3,0,33,-3
2020-05-03,59,12,11,0,3,0,45,12
2020-05-05,70,11,12,1,3,0,55,10
2020-05-07,75,5,12,0,3,0,60,5
2020-05-09,75,0,12,0,3,0,60,0
2020-05-11,83,8,13,1,3,0,67,7
2020-05-13,102,19,20,7,4,1,78,11
2020-05-15,112,10,21,1,4,0,87,9
2020-05-17,115,3,24,3,4,0,87,0
2020-05-19,115,0,26,2,4,0,85,-2
2020-05-21,117,2,37,11,4,0,76,-9
2020-05-23,120,3,37,0,4,0,79,3
2020-05-25,120,0,46,9,4,0,70,-9
2020-05-27,120,0,50,4,4,0,66,-4
2020-05-29,126,6,52,2,4,0,70,4
2020-05-31,128,2,61,9,4,0,63,-7
2020-06-02,128,0,61,0,4,0,63,0
2020-06-04,129,1,70,9,4,0,55,-8
2020-06-06,139,10,87,17,4,0,48,-7
2020-06-08,159,20,94,7,4,0,61,13
2020-06-10,159,0,95,1,4,0,60,-1
2020-06-12,159,0,96,1,4,0,59,-1
2020-06-14,170,11,115,19,4,0,51,-8
2020-06-16,172,2,125,10,4,0,43,-8
2020-06-18,172,0,130,5,4,0,38,-5
2020-06-20,173,1,131,1,4,0,38,0
2020-06-22,176,3,132,1,4,0,40,2
2020-06-24,180,4,141,9,5,1,34,-6
2020-06-26,183,3,147,6,5,0,31,-3
2020-06-28,186,3,153,6,5,0,28,-3
2020-06-30,186,0,153,0,5,0,28,0
2020-07-02,186,0,158,5,6,1,22,-6
2020-07-04,191,5,161,3,6,0,24,2
2020-07-06,191,0,163,2,6,0,22,-2
2020-07-08,193,2,164,1,6,0,23,1
2020-07-09,0,0,0,0,0,0,0,0
2020-07-11,0,0,0,0,0,0,0,0
2020-07-13,0,0,0,0,0,0,0,0
