date,total_confirmed,confirmed,total_recover,recover,total_death,death,total_active,active
2020-03-01,0,0,0,0,0,0,0,0
2020-03-03,0,0,0,0,0,0,0,0
2020-03-05,0,0,0,0,0,0,0,0
2020-03-07,0,0,0,0,0,0,0,0
2020-03-09,0,0,0,0,0,0,0,0
2020-03-11,0,0,0,0,0,0,0,0
2020-03-13,0,0,0,0,0,0,0,0
2020-03-15,0,0,0,0,0,0,0,0
2020-03-17,1,1,0,0,1,1,0,0
2020-03-19,4,3,0,0,1,0,3,3
2020-03-21,5,1,0,0,2,1,3,0
2020-03-23,9,4,0,0,3,1,6,3
2020-03-25,29,20,1,1,4,1,24,18
2020-03-27,45,16,3,2,5,1,37,13
2020-03-29,66,21,3,0,8,3,55,18
2020-03-31,86,20,18,15,17,9,51,-4
2020-04-02,99,13,23,5,20,3,56,5
2020-04-04,107,8,26,3,21,1,60,4
2020-04-06,120,13,27,1,25,4,68,8
2020-04-08,131,11,32,5,28,3,71,3
2020-04-10,131,0,32,0,29,1,70,-1
2020-04-12,190,59,33,1,30,1,127,57
2020-04-14,278,88,35,2,33,3,210,83
2020-04-16,291,13,53,18,39,6,199,-11
2020-04-18,336,45,58,5,41,2,237,38
2020-04-20,438,102,61,3,43,2,334,97
2020-04-22,527,89,72,11,45,2,410,76
2020-04-24,610,83,81,9,49,4,480,70
2020-04-26,655,45,91,10,50,1,514,34
2020-04-28,700,45,108,17,52,2,540,26
2020-04-30,737,37,119,11,54,2,564,24
2020-05-02,765,28,134,15,55,1,576,12
2020-05-04,836,71,155,21,55,0,626,50
2020-05-06,893,57,193,38,57,2,643,17
2020-05-08,947,54,234,41,59,2,654,11
2020-05-10,968,21,237,3,60,1,671,17
2020-05-12,1009,41,238,1,61,1,710,39
2020-05-14,1098,89,244,6,61,0,793,83
2020-05-16,1146,48,244,0,61,0,841,48
2020-05-18,1164,18,249,5,61,0,854,13
2020-05-20,1206,42,252,3,61,0,893,39
2020-05-22,1277,71,252,0,61,0,964,71
2020-05-24,1300,23,257,5,61,0,982,18
2020-05-26,1315,15,272,15,61,0,982,0
2020-05-28,1339,24,331,59,61,0,947,-35
2020-05-30,1392,53,357,26,61,0,974,27
2020-06-01,1421,29,367,10,62,1,992,18
2020-06-03,1467,46,372,5,63,1,1032,40
2020-06-05,1552,85,413,41,69,6,1070,38
2020-06-07,1630,78,457,44,91,22,1082,12
2020-06-09,1801,171,656,199,96,5,1049,-33
2020-06-11,1864,63,708,52,96,0,1060,11
2020-06-13,2047,183,761,53,97,1,1189,129
2020-06-15,2219,172,820,59,114,17,1285,96
2020-06-17,2379,160,904,84,123,9,1352,67
2020-06-19,2557,178,948,44,136,13,1473,121
2020-06-21,2705,148,1002,54,137,1,1566,93
2020-06-23,2830,125,1058,56,143,6,1629,63
2020-06-25,3086,256,1058,0,143,0,1885,256
2020-06-27,3471,385,1087,29,143,0,2241,356
2020-06-29,3822,351,1291,204,161,18,2370,129
2020-07-01,4148,326,1390,99,162,1,2596,226
2020-07-03,4392,244,1579,189,191,29,2622,26
2020-07-05,4727,335,1651,72,213,22,2863,241
2020-07-07,5072,345,1777,126,225,12,3070,207
2020-07-09,5292,220,1955,178,233,8,3104,34
2020-07-11,5462,170,1958,3,233,0,3271,167
2020-07-13,5562,100,1958,0,233,0,3371,100
