date,total_confirmed,confirmed,total_recover,recover,total_death,death,total_active,active
2020-03-14,12,12,4,4,2,2,6,6
2020-03-28,131,119,7,3,18,16,106,100
2020-04-11,485,354,22,15,40,22,423,317
2020-04-25,994,509,105,83,78,38,811,388
2020-05-09,1538,544,231,126,98,20,1209,398
2020-05-23,2139,601,516,285,132,34,1491,282
2020-06-06,2469,330,878,362,164,32,1427,-64
2020-06-20,2935,466,1390,512,177,13,1368,-59
2020-07-04,3564,629,1831,441,183,6,1550,182
2020-07-18,5555,1991,2309,478,196,13,3050,1500
2020-08-01,6575,1020,3981,1672,205,9,2389,-661
2020-08-02,0,0,0,0,0,0,0,0
