date,total_confirmed,confirmed,total_recover,recover,total_death,death,total_active,active
2020-03-01,0,0,0,0,0,0,0,0
2020-03-28,45,45,3,3,5,5,37,37
2020-04-11,131,86,32,29,29,24,70,33
2020-04-25,610,479,81,49,47,18,482,412
2020-05-09,947,337,234,153,57,10,656,174
2020-05-23,1277,330,252,18,59,2,966,310
2020-06-06,1552,275,413,161,67,8,1072,106
2020-06-20,2557,1005,948,535,134,67,1475,403
2020-07-04,4392,1835,1583,635,196,62,2613,1138
2020-07-18,6615,2223,2766,1183,295,99,3554,941
2020-07-29,9109,2494,4755,1989,588,293,3766,212
