date,total_confirmed,confirmed,total_recover,recover,total_death,death,total_active,active
2020-03-14,9,9,8,8,7,7,-6,-6
2020-03-28,183,174,37,29,59,52,87,93
2020-04-11,1397,1214,79,42,200,141,1118,1031
2020-04-25,3019,1622,284,205,303,103,2432,1314
2020-05-09,4326,1307,680,396,378,75,3268,836
2020-05-23,5780,1454,1473,793,456,78,3851,583
2020-06-06,7191,1411,2699,1226,480,24,4012,161
2020-06-20,9156,1965,4662,1963,557,77,3937,-75
2020-07-04,11508,2352,7222,2560,615,58,3671,-266
2020-07-18,15531,4023,9959,2737,699,84,4873,1202
2020-08-01,21280,5749,13844,3885,824,125,6612,1739
2020-08-09,25240,3960,16229,2385,910,86,8101,1489
