date,total_confirmed,confirmed,total_recover,recover,total_death,death,total_active,active
2020-03-03,2,2,0,0,0,0,2,2
2020-03-06,4,2,0,0,0,0,4,2
2020-03-09,19,15,0,0,0,0,19,15
2020-03-12,34,15,2,2,1,1,31,12
2020-03-15,117,83,8,6,5,4,104,73
2020-03-18,227,110,11,3,19,14,197,93
2020-03-21,450,223,20,9,38,19,392,195
2020-03-24,685,235,30,10,55,17,600,208
2020-03-27,1046,361,46,16,87,32,913,313
2020-03-30,1414,368,75,29,122,35,1217,304
2020-04-02,1790,376,112,37,170,48,1508,291
2020-04-05,2273,483,164,52,198,28,1911,403
2020-04-08,2956,683,222,58,240,42,2494,583
2020-04-11,3842,886,286,64,327,87,3229,735
2020-04-14,4839,997,426,140,459,132,3954,725
2020-04-17,5923,1084,607,181,520,61,4796,842
2020-04-20,6760,837,747,140,590,70,5423,627
2020-04-23,7775,1015,960,213,647,57,6168,745
2020-04-26,8882,1107,1107,147,743,96,7032,864
2020-04-29,9771,889,1391,284,784,41,7596,564
2020-05-02,10843,1072,1665,274,831,47,8347,751
2020-05-05,12071,1228,2197,532,872,41,9002,655
2020-05-08,13112,1041,2494,297,943,71,9675,673
2020-05-11,14265,1153,2881,387,991,48,10393,718
2020-05-14,16006,1741,3518,637,1043,52,11445,1052
2020-05-17,17514,1508,4129,611,1148,105,12237,792
2020-05-20,19189,1675,4575,446,1242,94,13372,1135
2020-05-23,21745,2556,5249,674,1351,109,15145,1773
2020-05-26,23165,1420,5877,628,1418,67,15870,725
2020-05-29,25216,2051,6492,615,1520,102,17204,1334
2020-06-01,26940,1724,7637,1145,1641,121,17662,458
2020-06-04,28818,1878,8892,1255,1721,80,18205,543
2020-06-07,31186,2368,10498,1606,1851,130,18837,632
2020-06-10,34316,3130,12129,1631,1959,108,20228,1391
2020-06-13,37420,3104,13776,1647,2091,132,21553,1325
2020-06-16,40400,2980,15703,1927,2231,140,22466,913
2020-06-19,43803,3403,17349,1646,2373,142,24081,1615
2020-06-22,46845,3042,18735,1386,2500,127,25610,1529
2020-06-25,50187,3342,20449,1714,2620,120,27118,1508
2020-06-28,54010,3823,22936,2487,2754,134,28320,1202
2020-07-01,57770,3760,25595,2659,2934,180,29241,921
2020-07-04,62142,4372,28219,2624,3089,155,30834,1593
2020-07-07,66226,4084,30785,2566,3309,220,32132,1298
2020-07-10,72347,6121,33529,2744,3469,160,35349,3217
2020-07-13,76981,4634,36689,3160,3656,187,36636,1287
2020-07-16,81668,4687,40345,3656,3873,217,37450,814
2020-07-19,86521,4853,45401,5056,4143,270,36977,-473
2020-07-22,91751,5230,50255,4854,4459,316,37037,60
2020-07-25,97286,5535,55354,5099,4714,255,37218,181
2020-07-28,102051,4765,60539,5185,4901,187,36611,-607
2020-07-30,106336,4285,64292,3753,5058,157,36986,375
