date,total_confirmed,confirmed,total_recover,recover,total_death,death,total_active,active
2020-03-01,0,0,0,0,0,0,0,0
2020-03-04,0,0,0,0,0,0,0,0
2020-03-07,0,0,0,0,0,0,0,0
2020-03-10,0,0,0,0,0,0,0,0
2020-03-13,0,0,0,0,0,0,0,0
2020-03-16,0,0,0,0,0,0,0,0
2020-03-21,1,1,0,0,0,0,1,1
2020-03-24,3,2,0,0,1,1,2,1
2020-03-27,28,25,0,0,1,0,27,25
2020-03-30,50,22,0,0,3,2,47,20
2020-04-02,64,14,4,4,6,3,54,7
2020-04-05,81,17,20,16,10,4,51,-3
2020-04-08,125,44,24,4,11,1,90,39
2020-04-11,175,50,24,0,18,7,133,43
2020-04-14,228,53,34,10,22,4,172,39
2020-04-17,330,102,45,11,27,5,258,86
2020-04-20,367,37,69,24,31,4,267,9
2020-04-23,396,29,79,10,33,2,284,17
2020-04-26,439,43,99,20,35,2,305,21
2020-04-29,464,25,118,19,35,0,311,6
2020-05-02,576,112,145,27,39,4,392,81
2020-05-05,639,63,226,81,41,2,372,-20
2020-05-08,707,68,249,23,47,6,411,39
2020-05-11,721,14,275,26,50,3,396,-15
2020-05-14,837,116,292,17,50,0,495,99
2020-05-17,950,113,318,26,51,1,581,86
2020-05-20,1099,149,366,48,55,4,678,97
2020-05-23,1260,161,422,56,60,5,778,100
2020-05-26,1348,88,498,76,67,7,783,5
2020-05-29,1463,115,531,33,70,3,862,79
2020-06-01,1580,117,624,93,74,4,882,20
2020-06-04,1714,134,638,14,78,4,998,116
2020-06-07,1896,182,672,34,92,14,1132,134
2020-06-10,2365,469,755,83,96,4,1514,382
2020-06-13,2684,319,864,109,108,12,1712,198
2020-06-16,3092,408,1085,221,119,11,1888,176
2020-06-19,3556,464,1167,82,119,0,2270,382
2020-06-22,3889,333,1318,151,141,22,2430,160
2020-06-25,4277,388,1454,136,149,8,2674,244
2020-06-28,4785,508,1711,257,158,9,2916,242
2020-07-01,5198,413,1884,173,163,5,3151,235
2020-07-04,5736,538,2014,130,170,7,3552,401
2020-07-07,6172,436,2234,220,197,27,3741,189
2020-07-10,6597,425,2468,234,206,9,3923,182
2020-07-13,7073,476,3005,537,223,17,3845,-78
2020-07-16,7601,528,3473,468,264,41,3864,19
2020-07-19,8026,425,4185,712,277,13,3564,-300
2020-07-22,8398,372,5022,837,286,9,3090,-474
2020-07-25,8739,341,6086,1064,292,6,2361,-729
2020-07-27,8990,251,6094,8,306,14,2590,229
