date,total_confirmed,confirmed,total_recover,recover,total_death,death,total_active,active
2020-03-14,12,12,4,4,2,2,6,6
2020-03-28,127,115,7,3,16,14,104,98
2020-04-11,450,323,20,13,37,21,393,289
2020-04-25,900,450,91,71,72,35,737,344
2020-05-09,1427,527,202,111,90,18,1135,398
2020-05-23,2026,599,468,266,122,32,1436,301
2020-06-06,2353,327,775,307,153,31,1425,-11
2020-06-20,2819,466,1257,482,166,13,1396,-29
2020-07-04,3463,644,1681,424,172,6,1610,214
2020-07-13,5160,1697,1892,211,181,9,3087,1477
