date,total_confirmed,confirmed,total_recover,recover,total_death,death,total_active,active
2020-03-01,0,0,0,0,0,0,0,0
2020-03-08,0,0,0,0,0,0,0,0
2020-03-15,0,0,0,0,0,0,0,0
2020-03-28,3,3,0,0,0,0,3,3
2020-04-04,7,4,4,4,0,0,3,0
2020-04-11,20,13,7,3,1,1,12,9
2020-04-18,37,17,8,1,3,2,26,14
2020-04-25,96,59,9,1,5,2,82,56
2020-05-02,153,57,15,6,7,2,131,49
2020-05-09,185,32,30,15,10,3,145,14
2020-05-16,223,38,49,19,10,0,164,19
2020-05-23,287,64,92,43,14,4,181,17
2020-05-30,390,103,126,34,18,4,246,65
2020-06-06,491,101,151,25,25,7,315,69
2020-06-13,582,91,179,28,29,4,374,59
2020-06-20,760,178,258,79,45,16,457,83
2020-06-27,818,58,301,43,52,7,465,8
2020-07-04,1000,182,423,122,60,8,517,52
2020-07-11,1153,153,504,81,65,5,584,67
2020-07-18,1320,167,651,147,76,11,593,9
2020-07-19,1395,75,720,69,78,2,597,4
