date,total_confirmed,confirmed,total_recover,recover,total_death,death,total_active,active
2020-03-01,0,0,0,0,0,0,0,0
2020-03-08,0,0,0,0,0,0,0,0
2020-03-21,2,2,1,1,0,0,1,1
2020-03-28,28,26,5,4,3,3,20,19
2020-04-04,101,73,16,11,13,10,72,52
2020-04-11,217,116,49,33,24,11,144,72
2020-04-18,505,288,84,35,48,24,373,229
2020-04-25,717,212,121,37,74,26,522,149
2020-05-02,985,268,153,32,105,31,727,205
2020-05-09,1362,377,215,62,140,35,1007,280
2020-05-16,2032,670,290,75,182,42,1560,553
2020-05-23,3490,1458,414,124,268,86,2808,1248
2020-05-30,4520,1030,577,163,369,101,3574,766
2020-06-06,5717,1197,1348,771,461,92,3908,334
2020-06-13,7409,1692,2100,752,587,126,4722,814
2020-06-20,9252,1843,2649,549,697,110,5906,1184
2020-06-27,10947,1695,3602,953,812,115,6533,627
2020-07-04,13179,2232,4722,1120,996,184,7461,928
2020-07-11,15920,2741,6117,1395,1187,191,8616,1155
2020-07-18,17915,1995,8855,2738,1348,161,7712,-904
2020-07-25,20178,2263,11942,3087,1571,223,6665,-1047
2020-08-01,22275,2097,14865,2923,1718,147,5692,-973
2020-08-06,24066,1791,16720,1855,1816,98,5530,-162
