date,total_confirmed,confirmed,total_recover,recover,total_death,death,total_active,active
2020-03-01,0,0,0,0,0,0,0,0
2020-03-08,0,0,0,0,0,0,0,0
2020-03-15,0,0,0,0,0,0,0,0
2020-03-28,1,1,0,0,0,0,1,1
2020-04-04,11,10,1,1,0,0,10,9
2020-04-11,17,6,1,0,0,0,16,6
2020-04-18,83,66,3,2,1,1,79,63
2020-04-25,118,35,16,13,1,0,101,22
2020-05-02,155,37,28,12,3,2,124,23
2020-05-09,277,122,54,26,8,5,215,91
2020-05-16,454,177,72,18,16,8,366,151
2020-05-23,722,268,101,29,28,12,593,227
2020-05-30,961,239,201,100,34,6,726,133
2020-06-06,1100,139,295,94,41,7,764,38
2020-06-13,1318,218,557,262,52,11,709,-55
2020-06-20,1719,401,747,190,67,15,905,196
2020-06-27,1947,228,936,189,79,12,932,27
2020-07-04,2204,257,1119,183,103,24,982,50
2020-07-11,2603,399,1242,123,122,19,1239,257
2020-07-18,2965,362,1391,149,137,15,1437,198
2020-07-25,3227,262,1609,218,151,14,1467,30
2020-07-28,3295,68,1693,84,153,2,1449,-18
