date,total_confirmed,confirmed,total_recover,recover,total_death,death,total_active,active
2020-03-01,0,0,0,0,0,0,0,0
2020-03-06,0,0,0,0,0,0,0,0
2020-03-11,0,0,0,0,0,0,0,0
2020-03-16,0,0,0,0,0,0,0,0
2020-03-21,0,0,0,0,0,0,0,0
2020-03-26,0,0,0,0,0,0,0,0
2020-04-04,2,2,0,0,1,1,1,1
2020-04-09,4,2,0,0,1,0,3,2
2020-04-14,4,0,0,0,1,0,3,0
2020-04-19,4,0,1,1,1,0,2,-1
2020-04-24,8,4,1,0,1,0,6,4
2020-04-29,12,4,1,0,2,1,9,3
2020-05-04,12,0,1,0,2,0,9,0
2020-05-09,37,25,1,0,2,0,34,25
2020-05-14,42,5,1,0,2,0,39,5
2020-05-19,67,25,1,0,2,0,64,25
2020-05-24,69,2,9,8,2,0,58,-6
2020-05-29,72,3,22,13,3,1,47,-11
2020-06-03,92,20,25,3,3,0,64,17
2020-06-08,92,0,40,15,4,1,48,-16
2020-06-13,98,6,58,18,6,2,34,-14
2020-06-18,105,7,65,7,8,2,32,-2
2020-06-23,118,13,72,7,10,2,36,4
2020-06-28,125,7,89,17,11,1,25,-11
2020-07-03,136,11,94,5,13,2,29,4
2020-07-08,151,15,98,4,14,1,39,10
2020-07-12,163,12,102,4,16,2,45,6
2020-07-14,0,0,0,0,0,0,0,0
