date,total_confirmed,confirmed,total_recover,recover,total_death,death,total_active,active
2020-03-01,0,0,0,0,0,0,0,0
2020-03-06,0,0,0,0,0,0,0,0
2020-03-11,0,0,0,0,0,0,0,0
2020-03-16,0,0,0,0,0,0,0,0
2020-03-21,0,0,0,0,0,0,0,0
2020-03-30,1,1,0,0,0,0,1,1
2020-04-04,11,10,1,1,0,0,10,9
2020-04-09,16,5,1,0,0,0,15,5
2020-04-14,18,2,3,2,0,0,15,0
2020-04-19,88,70,3,0,1,1,84,69
2020-04-24,105,17,6,3,1,0,98,14
2020-04-29,143,38,23,17,1,0,119,21
2020-05-04,183,40,42,19,4,3,137,18
2020-05-09,277,94,54,12,8,4,215,78
2020-05-14,438,161,72,18,15,7,351,136
2020-05-19,593,155,76,4,21,6,496,145
2020-05-24,733,140,111,35,28,7,594,98
2020-05-29,950,217,135,24,30,2,785,191
2020-06-03,1028,78,245,110,34,4,749,-36
2020-06-08,1152,124,390,145,41,7,721,-28
2020-06-13,1318,166,557,167,52,11,709,-12
2020-06-18,1595,277,707,150,63,11,825,116
2020-06-23,1852,257,815,108,73,10,964,139
2020-06-28,1998,146,953,138,80,7,965,1
2020-07-03,2155,157,1108,155,102,22,945,-20
2020-07-08,2418,263,1219,111,111,9,1088,143
2020-07-13,2702,284,1306,87,123,12,1273,185
2020-07-14,0,0,0,0,0,0,0,0
