date,total_confirmed,confirmed,total_recover,recover,total_death,death,total_active,active
2020-03-01,0,0,0,0,0,0,0,0
2020-03-10,2,2,0,0,0,0,2,2
2020-03-15,5,3,0,0,1,1,4,2
2020-03-20,6,1,0,0,4,3,2,-2
2020-03-25,6,0,1,1,4,0,1,-1
2020-03-30,65,59,3,2,6,2,56,55
2020-04-04,104,39,8,5,18,12,78,22
2020-04-09,145,41,9,1,22,4,114,36
2020-04-14,207,62,11,2,24,2,172,58
2020-04-19,244,37,12,1,34,10,198,26
2020-04-24,300,56,33,21,38,4,229,31
2020-04-29,329,29,33,0,40,2,256,27
2020-05-04,387,58,34,1,40,0,313,57
2020-05-09,465,78,122,88,55,15,288,-25
2020-05-14,535,70,158,36,56,1,321,33
2020-05-19,639,104,162,4,61,5,416,95
2020-05-24,729,90,176,14,65,4,488,72
2020-05-29,784,55,217,41,68,3,499,11
2020-06-03,893,109,273,56,68,0,552,53
2020-06-08,984,91,372,99,70,2,542,-10
2020-06-13,1168,184,418,46,78,8,672,130
2020-06-18,1266,98,535,117,78,0,653,-19
2020-06-23,1314,48,583,48,78,0,653,0
2020-06-28,1385,71,628,45,78,0,679,26
2020-07-03,1442,57,934,306,78,0,430,-249
2020-07-08,1496,54,958,24,79,1,459,29
2020-07-13,1542,46,1095,137,80,1,367,-92
2020-07-14,0,0,0,0,0,0,0,0
