date,total_confirmed,confirmed,total_recover,recover,total_death,death,total_active,active
2020-03-01,0,0,0,0,0,0,0,0
2020-03-06,0,0,0,0,0,0,0,0
2020-03-11,0,0,0,0,0,0,0,0
2020-03-16,0,0,0,0,0,0,0,0
2020-03-21,0,0,0,0,0,0,0,0
2020-03-30,7,7,0,0,1,1,6,6
2020-04-04,10,3,0,0,3,2,7,1
2020-04-09,14,4,2,2,5,2,7,0
2020-04-14,20,6,4,2,5,0,11,4
2020-04-19,25,5,4,0,5,0,16,5
2020-04-24,37,12,6,2,5,0,26,10
2020-04-29,45,8,13,7,5,0,27,1
2020-05-04,53,8,13,0,5,0,35,8
2020-05-09,65,12,19,6,5,0,41,6
2020-05-14,65,0,19,0,7,2,39,-2
2020-05-19,83,18,29,10,8,1,46,7
2020-05-24,109,26,45,16,10,2,54,8
2020-05-29,131,22,47,2,11,1,73,19
2020-06-03,135,4,77,30,11,0,47,-26
2020-06-08,144,9,98,21,11,0,35,-12
2020-06-13,164,20,107,9,12,1,45,10
2020-06-18,170,6,114,7,12,0,44,-1
2020-06-23,180,10,121,7,12,0,47,3
2020-06-28,187,7,141,20,12,0,34,-13
2020-07-03,192,5,146,5,12,0,34,0
2020-07-08,201,9,152,6,12,0,37,3
2020-07-13,208,7,161,9,12,0,35,-2
2020-07-14,0,0,0,0,0,0,0,0
