date,total_confirmed,confirmed,total_recover,recover,total_death,death,total_active,active
2020-03-01,0,0,0,0,0,0,0,0
2020-03-28,2,2,0,0,0,0,2,2
2020-04-11,2,0,0,0,0,0,2,0
2020-04-25,16,14,0,0,0,0,16,14
2020-05-09,53,37,0,0,0,0,53,37
2020-05-23,129,76,19,19,1,1,109,56
2020-06-06,178,49,74,55,1,0,103,-6
2020-06-20,222,44,128,54,2,1,92,-11
2020-07-04,253,31,171,43,3,1,79,-13
2020-07-18,339,86,205,34,4,1,130,51
2020-08-01,451,112,292,87,5,1,154,24
2020-08-15,601,150,439,147,6,1,156,2
2020-08-29,746,145,562,123,12,6,172,16
2020-09-06,908,162,622,60,16,4,270,98
