date,total_confirmed,confirmed,total_recover,recover,total_death,death,total_active,active
2020-03-01,0,0,0,0,0,0,0,0
2020-03-28,45,45,3,3,5,5,37,37
2020-04-11,131,86,32,29,29,24,70,33
2020-04-25,610,479,79,47,49,20,482,412
2020-05-09,947,337,232,153,59,10,656,174
2020-05-23,1277,330,250,18,61,2,966,310
2020-06-06,1552,275,409,159,69,8,1074,108
2020-06-20,2557,1005,931,522,136,67,1490,416
2020-07-04,4392,1835,1559,628,198,62,2635,1145
2020-07-18,6615,2223,2739,1180,297,99,3579,944
2020-08-01,9648,3033,5592,2853,632,335,3424,-155
2020-08-15,11460,1812,7181,1589,772,140,3507,83
2020-08-29,13636,2176,8766,1585,968,196,3902,395
2020-09-12,17449,3813,10964,2198,1132,164,5353,1451
2020-09-21,19743,2294,13299,2335,1265,133,5179,-174
