date,total_confirmed,confirmed,total_recover,recover,total_death,death,total_active,active
2020-03-01,0,0,0,0,0,0,0,0
2020-03-15,0,0,0,0,0,0,0,0
2020-04-11,23,23,2,2,2,2,19,19
2020-04-25,178,155,20,18,4,2,154,135
2020-05-09,328,150,87,67,6,2,235,81
2020-05-23,472,144,227,140,8,2,237,2
2020-06-06,796,324,311,84,21,13,464,227
2020-06-20,1049,253,727,416,44,23,278,-186
2020-07-04,1309,260,878,151,64,20,367,89
2020-07-18,1692,383,1089,211,89,25,514,147
2020-08-01,2063,371,1288,199,110,21,665,151
2020-08-15,2419,356,1626,338,131,21,662,-3
2020-08-29,2725,306,1996,370,156,25,573,-89
2020-09-08,2873,148,2211,215,171,15,491,-82
