date,total_confirmed,confirmed,total_recover,recover,total_death,death,total_active,active
2020-03-01,0,0,0,0,0,0,0,0
2020-03-15,0,0,0,0,0,0,0,0
2020-04-11,7,7,3,3,1,1,3,3
2020-04-25,48,41,7,4,1,0,40,37
2020-05-09,115,67,10,3,1,0,104,64
2020-05-23,165,50,37,27,2,1,126,22
2020-06-06,207,42,113,76,2,0,92,-34
2020-06-20,295,88,194,81,2,0,99,7
2020-07-04,333,38,280,86,2,0,51,-48
2020-07-18,356,23,346,66,2,0,8,-43
2020-08-01,384,28,354,8,2,0,28,20
2020-08-15,444,60,404,50,2,0,38,10
2020-08-18,449,5,408,4,2,0,39,1
