date,total_confirmed,confirmed,total_recover,recover,total_death,death,total_active,active
2020-03-01,0,0,0,0,0,0,0,0
2020-03-09,0,0,0,0,0,0,0,0
2020-03-17,0,0,0,0,0,0,0,0
2020-04-01,1,1,0,0,0,0,1,1
2020-04-09,1,0,0,0,0,0,1,0
2020-04-17,7,6,0,0,0,0,7,6
2020-04-25,20,13,1,1,0,0,19,12
2020-05-03,37,17,1,0,0,0,36,17
2020-05-11,64,27,3,2,0,0,61,25
2020-05-19,83,19,4,1,0,0,79,18
2020-05-27,96,13,15,11,0,0,81,2
2020-06-04,98,2,27,12,0,0,71,-10
2020-06-12,105,7,27,0,0,0,78,7
2020-06-20,111,6,46,19,0,0,65,-13
2020-06-28,116,5,69,23,0,0,47,-18
2020-07-06,119,3,81,12,1,1,37,-10
2020-07-09,121,2,81,0,1,0,39,2
