date,total_confirmed,confirmed,total_recover,recover,total_death,death,total_active,active
2020-03-01,0,0,0,0,0,0,0,0
2020-03-09,0,0,0,0,0,0,0,0
2020-03-17,0,0,0,0,0,0,0,0
2020-03-25,0,0,0,0,0,0,0,0
2020-04-02,0,0,0,0,0,0,0,0
2020-04-17,4,4,0,0,0,0,4,4
2020-04-25,14,10,0,0,1,1,13,9
2020-05-03,15,1,2,2,1,0,12,-1
2020-05-11,19,4,11,9,1,0,7,-5
2020-05-19,28,9,14,3,2,1,12,5
2020-05-27,60,32,18,4,2,0,40,28
2020-06-04,121,61,30,12,6,4,85,45
2020-06-12,181,60,83,53,7,1,91,6
2020-06-20,220,39,139,56,8,1,73,-18
2020-06-28,243,23,201,62,8,0,34,-39
2020-07-06,271,28,227,26,13,5,31,-3
2020-07-13,363,92,238,11,17,4,108,77
