date,total_confirmed,confirmed,total_recover,recover,total_death,death,total_active,active
2020-03-01,0,0,0,0,0,0,0,0
2020-03-09,0,0,0,0,0,0,0,0
2020-03-17,0,0,0,0,0,0,0,0
2020-03-25,2,2,0,0,1,1,1,1
2020-04-02,3,1,0,0,1,0,2,1
2020-04-10,6,3,0,0,1,0,5,3
2020-04-18,9,3,2,2,1,0,6,1
2020-04-26,20,11,4,2,1,0,15,9
2020-05-04,29,9,7,3,1,0,21,6
2020-05-12,29,0,24,17,1,0,4,-17
2020-05-20,42,13,27,3,1,0,14,10
2020-05-28,72,30,34,7,1,0,37,23
2020-06-05,132,60,54,20,1,0,77,40
2020-06-13,148,16,107,53,2,1,39,-38
2020-06-21,149,1,132,25,2,0,15,-24
2020-06-29,169,20,136,4,2,0,31,16
2020-07-07,172,3,142,6,2,0,28,-3
