date,total_confirmed,confirmed,total_recover,recover,total_death,death,total_active,active
2020-03-01,0,0,0,0,0,0,0,0
2020-03-09,0,0,0,0,0,0,0,0
2020-03-17,0,0,0,0,0,0,0,0
2020-04-01,8,8,0,0,0,0,8,8
2020-04-09,18,10,0,0,0,0,18,10
2020-04-17,62,44,10,10,6,6,46,28
2020-04-25,97,35,21,11,11,5,65,19
2020-05-03,195,98,36,15,16,5,143,78
2020-05-11,299,104,68,32,18,2,213,70
2020-05-19,420,121,118,50,23,5,279,66
2020-05-27,537,117,236,118,26,3,275,-4
2020-06-04,594,57,312,76,26,0,256,-19
2020-06-12,671,77,407,95,29,3,235,-21
2020-06-20,703,32,497,90,30,1,176,-59
2020-06-28,725,22,587,90,31,1,107,-69
2020-07-06,775,50,627,40,31,0,117,10
2020-07-12,800,25,671,44,32,1,97,-20
