date,total_confirmed,confirmed,total_recover,recover,total_death,death,total_active,active
2020-03-01,0,0,0,0,0,0,0,0
2020-03-09,0,0,0,0,0,0,0,0
2020-03-17,0,0,0,0,0,0,0,0
2020-04-01,4,4,0,0,0,0,4,4
2020-04-09,12,8,2,2,0,0,10,6
2020-04-17,49,37,2,0,2,2,45,35
2020-04-25,178,129,20,18,4,2,154,109
2020-05-03,266,88,36,16,4,0,226,72
2020-05-11,329,63,105,69,6,2,218,-8
2020-05-19,373,44,213,108,7,1,153,-65
2020-05-27,535,162,272,59,9,2,254,101
2020-06-04,703,168,299,27,17,8,387,133
2020-06-12,889,186,520,221,31,14,338,-49
2020-06-20,1049,160,714,194,44,13,291,-47
2020-06-28,1197,148,802,88,59,15,336,45
2020-07-06,1360,163,881,79,64,5,415,79
2020-07-13,1571,211,987,106,81,17,503,88
