date,total_confirmed,confirmed,total_recover,recover,total_death,death,total_active,active
2020-03-08,2,2,0,0,0,0,2,2
2020-03-16,6,4,0,0,1,1,5,3
2020-03-24,6,0,1,1,4,3,1,-4
2020-04-01,91,85,8,7,14,10,69,68
2020-04-09,145,54,9,1,22,8,114,45
2020-04-17,230,85,12,3,34,12,184,70
2020-04-25,311,81,33,21,38,4,240,56
2020-05-03,373,62,34,1,40,2,299,59
2020-05-11,483,110,146,112,55,15,282,-17
2020-05-19,639,156,162,16,61,6,416,134
2020-05-27,757,118,181,19,65,4,511,95
2020-06-04,903,146,279,98,68,3,556,45
2020-06-12,1094,191,417,138,75,7,602,46
2020-06-20,1287,193,569,152,78,3,640,38
2020-06-28,1385,98,628,59,78,0,679,39
2020-07-06,1475,90,949,321,79,1,447,-232
2020-07-13,1542,67,1095,146,80,1,367,-80
