date,total_confirmed,confirmed,total_recover,recover,total_death,death,total_active,active
2020-03-01,0,0,0,0,0,0,0,0
2020-03-09,0,0,0,0,0,0,0,0
2020-03-17,0,0,0,0,0,0,0,0
2020-04-01,2,2,0,0,0,0,2,2
2020-04-09,5,3,2,2,2,2,1,-1
2020-04-17,24,19,2,0,3,1,19,18
2020-04-25,36,12,3,1,3,0,30,11
2020-05-03,59,23,11,8,3,0,45,15
2020-05-11,83,24,13,2,3,0,67,22
2020-05-19,115,32,26,13,4,1,85,18
2020-05-27,120,5,50,24,4,0,66,-19
2020-06-04,129,9,70,20,4,0,55,-11
2020-06-12,159,30,96,26,4,0,59,4
2020-06-20,173,14,131,35,4,0,38,-21
2020-06-28,186,13,153,22,5,1,28,-10
2020-07-06,191,5,163,10,6,1,22,-6
2020-07-08,193,2,164,1,6,0,23,1
