date,total_confirmed,confirmed,total_recover,recover,total_death,death,total_active,active
2020-03-01,0,0,0,0,0,0,0,0
2020-03-09,0,0,0,0,0,0,0,0
2020-03-17,0,0,0,0,0,0,0,0
2020-04-01,16,16,5,5,0,0,11,11
2020-04-09,54,38,13,8,0,0,41,30
2020-04-17,115,61,30,17,0,0,85,44
2020-04-25,174,59,64,34,2,2,108,23
2020-05-03,253,79,145,81,2,0,106,-2
2020-05-11,305,52,204,59,2,0,99,-7
2020-05-19,354,49,260,56,2,0,92,-7
2020-05-27,406,52,295,35,2,0,109,17
2020-06-04,501,95,357,62,3,1,141,32
2020-06-12,686,185,441,84,3,0,242,101
2020-06-20,1001,315,579,138,5,2,417,175
2020-06-28,1404,403,764,185,11,6,629,212
2020-07-06,1891,487,967,203,21,10,903,274
2020-07-13,2248,357,1501,534,25,4,722,-181
