date,total_confirmed,confirmed,total_recover,recover,total_death,death,total_active,active
2020-03-01,0,0,0,0,0,0,0,0
2020-03-09,0,0,0,0,0,0,0,0
2020-03-24,9,9,0,0,3,3,6,6
2020-04-01,86,77,18,18,17,14,51,45
2020-04-09,131,45,32,14,28,11,71,20
2020-04-17,291,160,53,21,39,11,199,128
2020-04-25,610,319,81,28,49,10,480,281
2020-05-03,765,155,134,53,55,6,576,96
2020-05-11,968,203,237,103,60,5,671,95
2020-05-19,1164,196,249,12,61,1,854,183
2020-05-27,1315,151,272,23,61,0,982,128
2020-06-04,1467,152,372,100,63,2,1032,50
2020-06-12,1864,397,708,336,96,33,1060,28
2020-06-20,2557,693,948,240,136,40,1473,413
2020-06-28,3471,914,1087,139,143,7,2241,768
2020-07-06,4727,1256,1651,564,213,70,2863,622
2020-07-13,5562,835,1958,307,233,20,3371,508
