date,total_confirmed,confirmed,total_recover,recover,total_death,death,total_active,active
2020-03-01,0,0,0,0,0,0,0,0
2020-03-09,0,0,0,0,0,0,0,0
2020-03-17,1,1,0,0,1,1,0,0
2020-03-25,15,14,0,0,4,3,11,11
2020-04-02,48,33,0,0,5,1,43,32
2020-04-10,72,24,13,13,9,4,50,7
2020-04-18,98,26,21,8,12,3,65,15
2020-04-26,116,18,41,20,14,2,61,-4
2020-05-04,189,73,48,7,27,13,114,53
2020-05-12,228,39,58,10,31,4,139,25
2020-05-20,325,97,116,58,37,6,172,33
2020-05-28,481,156,167,51,45,8,269,97
2020-06-05,756,275,205,38,57,12,494,225
2020-06-13,1075,319,255,50,68,11,752,258
2020-06-21,1458,383,384,129,91,23,983,231
2020-06-29,1790,332,485,101,107,16,1198,215
2020-07-07,2360,570,578,93,125,18,1657,459
